Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
11/11/2025 2:27,227.6,0.923,128.4,1.419753,ON
11/11/2025 2:27,227.6,0.923,128.4,1.419931,ON
11/11/2025 2:27,227.6,0.923,128.4,1.42011,ON
11/11/2025 2:27,227.6,0.923,128.4,1.420288,ON
11/11/2025 2:27,227.6,0.923,128.4,1.420466,ON
11/11/2025 2:27,227.6,0.923,128.4,1.420645,ON
11/11/2025 2:28,227.6,0.923,128.4,1.420823,ON
11/11/2025 2:28,227.6,0.923,128.4,1.421001,ON
11/11/2025 2:28,227.6,0.923,128.4,1.42118,ON
11/11/2025 2:28,227.6,0.923,128.4,1.421358,ON
11/11/2025 2:28,227.6,0.923,128.4,1.421536,ON
11/11/2025 2:28,227.6,0.923,128.4,1.421715,ON
11/11/2025 2:28,227.6,0.923,128.4,1.421893,ON
11/11/2025 2:28,230.6,0.074,16,1.421915,ON
11/11/2025 2:28,230.6,0.074,16,1.421937,ON
11/11/2025 2:28,230.6,0.074,16,1.42196,ON
11/11/2025 2:28,230.6,0,0,1.42196,ON
11/11/2025 2:28,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:29,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:30,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:31,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:32,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:33,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:34,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:35,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:36,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:37,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:38,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:39,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:40,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:41,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:42,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:43,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:44,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:45,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:46,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:47,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:48,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:49,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:50,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:51,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:52,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:53,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:54,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:55,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:56,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:57,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:58,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 2:59,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.6,0,0,1.42196,ON
11/11/2025 3:00,230.2,0.932,131.1,1.422142,ON
11/11/2025 3:00,230.2,0.932,131.1,1.422324,ON
11/11/2025 3:01,230.2,0.932,131.1,1.422506,ON
11/11/2025 3:01,230.2,0.932,131.1,1.422688,ON
11/11/2025 3:01,230.2,0.932,131.1,1.42287,ON
11/11/2025 3:01,230.2,0.932,131.1,1.423052,ON
11/11/2025 3:01,230.2,0.932,131.1,1.423234,ON
11/11/2025 3:01,230.2,0.932,131.1,1.423416,ON
11/11/2025 3:01,230.2,0.932,131.1,1.423598,ON
11/11/2025 3:01,230.2,0.932,131.1,1.42378,ON
11/11/2025 3:01,230.2,0.932,131.1,1.423963,ON
11/11/2025 3:01,230.2,0.932,131.1,1.424145,ON
11/11/2025 3:01,230.2,0.932,131.1,1.424327,ON
11/11/2025 3:02,230.2,0.932,131.1,1.424509,ON
11/11/2025 3:02,230.2,0.932,131.1,1.424691,ON
11/11/2025 3:02,230.2,0.932,131.1,1.424873,ON
11/11/2025 3:02,230.2,0.932,131.1,1.425055,ON
11/11/2025 3:02,230.2,0.932,131.1,1.425237,ON
11/11/2025 3:02,230.2,0.932,131.1,1.425419,ON
11/11/2025 3:02,230.2,0.932,131.1,1.425601,ON
11/11/2025 3:02,230.2,0.932,131.1,1.425783,ON
11/11/2025 3:02,230.2,0.932,131.1,1.425965,ON
11/11/2025 3:02,230.2,0.932,131.1,1.426148,ON
11/11/2025 3:02,230.2,0.932,131.1,1.42633,ON
11/11/2025 3:02,230.2,0.932,131.1,1.426512,ON
11/11/2025 3:03,230.2,0.932,131.1,1.426694,ON
11/11/2025 3:03,230.2,0.932,131.1,1.426876,ON
11/11/2025 3:03,230.2,0.932,131.1,1.427058,ON
11/11/2025 3:03,230.2,0.932,131.1,1.42724,ON
11/11/2025 3:03,230.2,0.932,131.1,1.427422,ON
11/11/2025 3:03,230.2,0.932,131.1,1.427604,ON
11/11/2025 3:03,230.2,0.932,131.1,1.427786,ON
11/11/2025 3:03,230.2,0.932,131.1,1.427968,ON
11/11/2025 3:03,230.2,0.932,131.1,1.42815,ON
11/11/2025 3:03,230.2,0.932,131.1,1.428333,ON
11/11/2025 3:03,230.2,0.932,131.1,1.428515,ON
11/11/2025 3:03,230.2,0.932,131.1,1.428697,ON
11/11/2025 3:04,230.2,0.932,131.1,1.428879,ON
11/11/2025 3:04,230.2,0.932,131.1,1.429061,ON
11/11/2025 3:04,230.2,0.932,131.1,1.429243,ON
11/11/2025 3:04,230.2,0.932,131.1,1.429425,ON
11/11/2025 3:04,230.2,0.932,131.1,1.429607,ON
11/11/2025 3:04,230.2,0.932,131.1,1.429789,ON
11/11/2025 3:04,230.2,0.932,131.1,1.429971,ON
11/11/2025 3:04,230.2,0.932,131.1,1.430153,ON
11/11/2025 3:04,230.2,0.932,131.1,1.430335,ON
11/11/2025 3:04,230.2,0.932,131.1,1.430518,ON
11/11/2025 3:04,230.2,0.932,131.1,1.4307,ON
11/11/2025 3:04,230.2,0.932,131.1,1.430882,ON
11/11/2025 3:05,230.2,0.932,131.1,1.431064,ON
11/11/2025 3:05,230.2,0.932,131.1,1.431246,ON
11/11/2025 3:05,230.2,0.932,131.1,1.431428,ON
11/11/2025 3:05,230.2,0.932,131.1,1.43161,ON
11/11/2025 3:05,230.2,0.932,131.1,1.431792,ON
11/11/2025 3:05,230.2,0.932,131.1,1.431974,ON
11/11/2025 3:05,230.2,0.932,131.1,1.432156,ON
11/11/2025 3:05,230.2,0.932,131.1,1.432338,ON
11/11/2025 3:05,230.2,0.932,131.1,1.43252,ON
11/11/2025 3:05,230.2,0.932,131.1,1.432703,ON
11/11/2025 3:05,230.2,0.932,131.1,1.432885,ON
11/11/2025 3:05,230.2,0.932,131.1,1.433067,ON
11/11/2025 3:06,230.2,0.932,131.1,1.433249,ON
11/11/2025 3:06,230.2,0.932,131.1,1.433431,ON
11/11/2025 3:06,230.2,0.932,131.1,1.433613,ON
11/11/2025 3:06,230.2,0.932,131.1,1.433795,ON
11/11/2025 3:06,230.2,0.932,131.1,1.433977,ON
11/11/2025 3:06,230.2,0.932,131.1,1.434159,ON
11/11/2025 3:06,230.2,0.932,131.1,1.434341,ON
11/11/2025 3:06,230.2,0.932,131.1,1.434523,ON
11/11/2025 3:06,230.2,0.932,131.1,1.434705,ON
11/11/2025 3:06,230.2,0.932,131.1,1.434888,ON
11/11/2025 3:06,230.2,0.932,131.1,1.43507,ON
11/11/2025 3:06,230.2,0.932,131.1,1.435252,ON
11/11/2025 3:07,230.2,0.932,131.1,1.435434,ON
11/11/2025 3:07,230.2,0.932,131.1,1.435616,ON
11/11/2025 3:07,230.2,0.932,131.1,1.435798,ON
11/11/2025 3:07,230.2,0.932,131.1,1.43598,ON
11/11/2025 3:07,230.2,0.932,131.1,1.436162,ON
11/11/2025 3:07,230.2,0.932,131.1,1.436344,ON
11/11/2025 3:07,230.2,0.932,131.1,1.436526,ON
11/11/2025 3:07,230.2,0.932,131.1,1.436708,ON
11/11/2025 3:07,230.2,0.932,131.1,1.43689,ON
11/11/2025 3:07,230.2,0.932,131.1,1.437073,ON
11/11/2025 3:07,230.2,0.932,131.1,1.437255,ON
11/11/2025 3:07,230.2,0.932,131.1,1.437437,ON
11/11/2025 3:08,230.2,0.932,131.1,1.437619,ON
11/11/2025 3:08,230.2,0.932,131.1,1.437801,ON
11/11/2025 3:08,230.2,0.932,131.1,1.437983,ON
11/11/2025 3:08,230.2,0.932,131.1,1.438165,ON
11/11/2025 3:08,230.2,0.932,131.1,1.438347,ON
11/11/2025 3:08,230.2,0.932,131.1,1.438529,ON
11/11/2025 3:08,230.2,0.932,131.1,1.438711,ON
11/11/2025 3:08,230.2,0.932,131.1,1.438893,ON
11/11/2025 3:08,230.2,0.932,131.1,1.439075,ON
11/11/2025 3:08,230.2,0.932,131.1,1.439258,ON
11/11/2025 3:08,230.2,0.932,131.1,1.43944,ON
11/11/2025 3:08,230.2,0.932,131.1,1.439622,ON
11/11/2025 3:09,230.2,0.932,131.1,1.439804,ON
11/11/2025 3:09,230.2,0.932,131.1,1.439986,ON
11/11/2025 3:09,230.2,0.932,131.1,1.440168,ON
11/11/2025 3:09,230.2,0.932,131.1,1.44035,ON
11/11/2025 3:09,230.2,0.932,131.1,1.440532,ON
11/11/2025 3:09,230.2,0.932,131.1,1.440714,ON
11/11/2025 3:09,230.2,0.932,131.1,1.440896,ON
